State,year_month,pdsi
UT,1996-07,-2.31
UT,1996-08,-3.11
UT,1996-09,0.3
UT,1996-10,0.47
UT,1996-11,0.85
UT,1996-12,1.21
UT,1997-01,2.31
UT,1997-02,2.49
UT,1997-03,1.62
UT,1997-04,2.17
UT,1997-05,2.13
UT,1997-06,2.68
UT,1997-07,2.92
UT,1997-08,3.6
UT,1997-09,5.06
UT,1997-10,4.55
UT,1997-11,3.93
UT,1997-12,3.12
UT,1998-01,2.85
UT,1998-02,3.44
UT,1998-03,3.41
UT,1998-04,3.41
UT,1998-05,3.44
UT,1998-06,4.42
UT,1998-07,5.45
UT,1998-08,4.94
UT,1998-09,5.11
UT,1998-10,5.37
UT,1998-11,4.76
UT,1998-12,3.91
UT,1999-01,3.44
UT,1999-02,2.86
UT,1999-03,1.59
UT,1999-04,2.59
UT,1999-05,2.67
UT,1999-06,2.85
UT,1999-07,3.21
UT,1999-08,3.63
UT,1999-09,-0.05
UT,1999-10,-0.95
UT,1999-11,-1.93
UT,1999-12,-2.36
UT,2000-01,-2.19
UT,2000-02,-1.8
UT,2000-03,-1.84
UT,2000-04,-2.52
UT,2000-05,-2.93
UT,2000-06,-3.44
UT,2000-07,-4.21
UT,2000-08,-3.79
UT,2000-09,-3.56
UT,2000-10,-1.99
UT,2000-11,-1.83
UT,2000-12,-1.94
UT,2001-01,-1.8
UT,2001-02,-1.47
UT,2001-03,-1.58
UT,2001-04,-1.28
UT,2001-05,-1.64
UT,2001-06,-2.02
UT,2001-07,-2.22
UT,2001-08,-2.15
UT,2001-09,-2.72
UT,2001-10,-3.11
UT,2001-11,-2.67
UT,2001-12,-2.46
UT,2002-01,-2.81
UT,2002-02,-3.32
UT,2002-03,-3.54
UT,2002-04,-3.85
UT,2002-05,-4.58
UT,2002-06,-5.48
UT,2002-07,-6.1
UT,2002-08,-6.6
UT,2002-09,-4.86
UT,2002-10,-4.16
UT,2002-11,-3.89
UT,2002-12,-3.93
UT,2003-01,-4.46
UT,2003-02,-4.12
UT,2003-03,-4.12
UT,2003-04,-4.01
UT,2003-05,-4.04
UT,2003-06,-4.38
UT,2003-07,-5.08
UT,2003-08,-4.93
UT,2003-09,-4.85
UT,2003-10,-5.22
UT,2003-11,-4.41
UT,2003-12,-3.5
UT,2004-01,-3.45
UT,2004-02,-2.45
UT,2004-03,-3.27
UT,2004-04,-2.74
UT,2004-05,-2.95
UT,2004-06,-2.99
UT,2004-07,-3.09
UT,2004-08,-3.11
UT,2004-09,0.2
UT,2004-10,1.89
UT,2004-11,2.37
UT,2004-12,2.57
UT,2005-01,4.05
UT,2005-02,4.75
UT,2005-03,4.78
UT,2005-04,4.82
UT,2005-05,5.07
UT,2005-06,5.71
UT,2005-07,5.61
UT,2005-08,5.23
UT,2005-09,-0.03
UT,2005-10,0.1
UT,2005-11,-0.53
UT,2005-12,-0.67
UT,2006-01,-0.6
UT,2006-02,-1.07
UT,2006-03,-0.34
UT,2006-04,-0.49
UT,2006-05,-1.13
UT,2006-06,-1.66
UT,2006-07,-1.86
UT,2006-08,-2.1
UT,2006-09,0.42
UT,2006-10,1.9
UT,2006-11,-0.26
UT,2006-12,-0.38
UT,2007-01,-0.73
UT,2007-02,-0.79
UT,2007-03,-1.46
UT,2007-04,-1.8
UT,2007-05,-2.39
UT,2007-06,-3.08
UT,2007-07,-3.54
UT,2007-08,-3.51
UT,2007-09,-2.87
UT,2007-10,-2.83
UT,2007-11,-3.44
UT,2007-12,-2.48
UT,2008-01,-1.83
UT,2008-02,-1.2
UT,2008-03,-1.38
UT,2008-04,-1.61
UT,2008-05,-1.36
UT,2008-06,-1.22
UT,2008-07,-1.53
UT,2008-08,-1.79
UT,2008-09,-2.0
UT,2008-10,-2.14
UT,2008-11,-2.25
UT,2008-12,-1.73
UT,2009-01,-1.6
UT,2009-02,-1.59
UT,2009-03,-1.96
UT,2009-04,-1.51
UT,2009-05,-1.48
UT,2009-06,-0.8
UT,2009-07,-1.03
UT,2009-08,-1.71
UT,2009-09,-1.9
UT,2009-10,-1.84
UT,2009-11,-2.39
UT,2009-12,0.12
UT,2010-01,0.32
UT,2010-02,0.26
UT,2010-03,0.14
UT,2010-04,0.34
UT,2010-05,0.7
UT,2010-06,0.85
UT,2010-07,0.71
UT,2010-08,0.82
UT,2010-09,-0.74
UT,2010-10,0.96
UT,2010-11,1.24
UT,2010-12,2.94
UT,2011-01,2.67
UT,2011-02,3.03
UT,2011-03,2.97
UT,2011-04,3.54
UT,2011-05,4.88
UT,2011-06,5.08
UT,2011-07,6.08
UT,2011-08,5.7
UT,2011-09,5.12
UT,2011-10,4.76
UT,2011-11,-0.14
UT,2011-12,-0.66
UT,2012-01,-0.88
UT,2012-02,-1.02
UT,2012-03,-1.82
UT,2012-04,-2.44
UT,2012-05,-3.48
UT,2012-06,-4.6
UT,2012-07,-4.59
UT,2012-08,-4.59
UT,2012-09,-4.24
UT,2012-10,-4.07
UT,2012-11,-4.32
UT,2012-12,-3.62
UT,2013-01,-3.46
UT,2013-02,-3.68
UT,2013-03,-4.15
UT,2013-04,-3.76
UT,2013-05,-3.76
UT,2013-06,-4.66
UT,2013-07,-4.56
UT,2013-08,-4.17
UT,2013-09,-2.25
UT,2013-10,-2.03
UT,2013-11,-2.01
UT,2013-12,-2.01
UT,2014-01,-2.36
UT,2014-02,-2.57
UT,2014-03,-3.0
UT,2014-04,-3.09
UT,2014-05,-3.3
UT,2014-06,-4.03
UT,2014-07,-4.2
UT,2014-08,-2.75
UT,2014-09,-1.14
UT,2014-10,-1.96
UT,2014-11,-2.15
UT,2014-12,-1.98
UT,2015-01,-2.09
UT,2015-02,-2.77
UT,2015-03,-3.61
UT,2015-04,-3.76
UT,2015-05,-2.3
UT,2015-06,-2.55
UT,2015-07,-2.36
UT,2015-08,-2.22
UT,2015-09,-2.28
UT,2015-10,-1.84
UT,2015-11,-1.61
UT,2015-12,-1.32
VA,1992-01,-0.24
VA,1992-02,-0.38
VA,1992-03,-0.34
VA,1992-04,-0.31
VA,1992-05,0.52
VA,1992-06,0.7
VA,1992-07,0.55
VA,1992-08,0.83
VA,1992-09,0.91
VA,1992-10,0.65
VA,1992-11,1.11
VA,1992-12,1.42
VA,1993-01,1.48
VA,1993-02,1.29
VA,1993-03,2.88
VA,1993-04,3.08
VA,1993-05,-0.21
VA,1993-06,-0.57
VA,1993-07,-1.55
VA,1993-08,-2.25
VA,1993-09,-2.25
VA,1993-10,-2.5
VA,1993-11,0.0
VA,1993-12,0.56
VA,1994-01,1.03
VA,1994-02,1.72
VA,1994-03,3.35
VA,1994-04,-0.54
VA,1994-05,-0.76
VA,1994-06,-1.06
VA,1994-07,0.59
VA,1994-08,0.86
VA,1994-09,-0.15
VA,1994-10,-0.58
VA,1994-11,-0.9
VA,1994-12,-1.59
VA,1995-01,-0.62
VA,1995-02,-0.91
VA,1995-03,-1.48
VA,1995-04,-2.07
VA,1995-05,0.41
VA,1995-06,2.11
VA,1995-07,-0.37
VA,1995-08,-1.35
VA,1995-09,-1.46
VA,1995-10,0.68
VA,1995-11,1.13
VA,1995-12,0.73
VA,1996-01,1.92
VA,1996-02,1.64
VA,1996-03,1.65
VA,1996-04,1.23
VA,1996-05,1.7
VA,1996-06,1.76
VA,1996-07,2.15
VA,1996-08,2.57
VA,1996-09,4.11
VA,1996-10,4.1
VA,1996-11,4.31
VA,1996-12,4.56
VA,1997-01,-0.19
VA,1997-02,-0.37
VA,1997-03,-0.21
VA,1997-04,-0.03
VA,1997-05,-0.6
VA,1997-06,-0.53
VA,1997-07,-0.55
VA,1997-08,-1.26
VA,1997-09,-1.42
VA,1997-10,-1.7
VA,1997-11,0.36
VA,1997-12,0.25
VA,1998-01,1.74
VA,1998-02,2.8
VA,1998-03,3.14
VA,1998-04,3.46
VA,1998-05,3.53
VA,1998-06,3.42
VA,1998-07,-0.96
VA,1998-08,-1.6
VA,1998-09,-2.46
VA,1998-10,-3.17
VA,1998-11,-4.15
VA,1998-12,-4.14
VA,1999-01,-3.35
VA,1999-02,-3.46
VA,1999-03,-3.12
VA,1999-04,-3.1
VA,1999-05,-3.41
VA,1999-06,-3.9
VA,1999-07,-4.09
VA,1999-08,-4.32
VA,1999-09,2.23
VA,1999-10,2.09
VA,1999-11,-0.29
VA,1999-12,-0.61
VA,2000-01,-0.46
VA,2000-02,-1.1
VA,2000-03,-1.41
VA,2000-04,0.61
VA,2000-05,0.15
VA,2000-06,0.84
VA,2000-07,1.26
VA,2000-08,1.45
VA,2000-09,2.0
VA,2000-10,-0.96
VA,2000-11,-1.29
VA,2000-12,-1.5
VA,2001-01,-1.69
VA,2001-02,-2.1
VA,2001-03,-1.46
VA,2001-04,-2.2
VA,2001-05,0.29
VA,2001-06,0.67
VA,2001-07,1.15
VA,2001-08,-0.05
VA,2001-09,-0.34
VA,2001-10,-1.13
VA,2001-11,-2.37
VA,2001-12,-2.98
VA,2002-01,-3.15
VA,2002-02,-3.9
VA,2002-03,-3.27
VA,2002-04,-3.19
VA,2002-05,-2.95
VA,2002-06,-3.25
VA,2002-07,-3.38
VA,2002-08,-3.79
VA,2002-09,-3.72
VA,2002-10,0.64
VA,2002-11,1.37
VA,2002-12,1.76
VA,2003-01,1.23
VA,2003-02,2.57
VA,2003-03,2.43
VA,2003-04,2.81
VA,2003-05,3.94
VA,2003-06,4.92
VA,2003-07,5.23
VA,2003-08,5.17
VA,2003-09,6.52
VA,2003-10,5.92
VA,2003-11,5.86
VA,2003-12,5.81
VA,2004-01,4.76
VA,2004-02,3.99
VA,2004-03,2.77
VA,2004-04,2.78
VA,2004-05,2.35
VA,2004-06,2.88
VA,2004-07,3.25
VA,2004-08,3.84
VA,2004-09,4.98
VA,2004-10,4.34
VA,2004-11,4.46
VA,2004-12,-0.02
VA,2005-01,-0.07
VA,2005-02,-0.68
VA,2005-03,-0.46
VA,2005-04,-0.56
VA,2005-05,-0.62
VA,2005-06,-1.13
VA,2005-07,-0.78
VA,2005-08,-1.22
VA,2005-09,-2.36
VA,2005-10,-1.61
VA,2005-11,-1.31
VA,2005-12,-0.89
VA,2006-01,-0.98
VA,2006-02,-1.52
VA,2006-03,-2.73
VA,2006-04,-2.69
VA,2006-05,-2.85
VA,2006-06,1.51
VA,2006-07,1.22
VA,2006-08,0.63
VA,2006-09,1.78
VA,2006-10,3.02
VA,2006-11,3.73
VA,2006-12,-0.57
VA,2007-01,-0.58
VA,2007-02,-0.83
VA,2007-03,-1.13
VA,2007-04,-0.8
VA,2007-05,-1.5
VA,2007-06,-1.45
VA,2007-07,-1.97
VA,2007-08,-2.57
VA,2007-09,-3.34
VA,2007-10,-3.0
VA,2007-11,-3.73
VA,2007-12,-3.66
VA,2008-01,-4.07
VA,2008-02,-3.89
VA,2008-03,-3.79
VA,2008-04,-2.47
VA,2008-05,-1.99
VA,2008-06,-2.24
VA,2008-07,-2.28
VA,2008-08,-2.32
VA,2008-09,-1.96
VA,2008-10,-2.42
VA,2008-11,-2.44
VA,2008-12,-1.96
VA,2009-01,-1.8
VA,2009-02,-2.62
VA,2009-03,0.11
VA,2009-04,-0.16
VA,2009-05,0.84
VA,2009-06,1.41
VA,2009-07,1.35
VA,2009-08,1.24
VA,2009-09,1.26
VA,2009-10,1.18
VA,2009-11,2.51
VA,2009-12,4.08
VA,2010-01,4.17
VA,2010-02,3.8
VA,2010-03,3.68
VA,2010-04,-0.96
VA,2010-05,-1.04
VA,2010-06,-1.75
VA,2010-07,-2.74
VA,2010-08,-2.79
VA,2010-09,-2.24
VA,2010-10,-2.0
VA,2010-11,-2.29
VA,2010-12,-2.08
VA,2011-01,-2.48
VA,2011-02,-2.95
VA,2011-03,0.63
VA,2011-04,0.98
VA,2011-05,0.95
VA,2011-06,0.55
VA,2011-07,0.09
VA,2011-08,0.21
VA,2011-09,1.24
VA,2011-10,1.55
VA,2011-11,1.82
VA,2011-12,1.8
VA,2012-01,-0.45
VA,2012-02,-0.77
VA,2012-03,-1.11
VA,2012-04,-1.21
VA,2012-05,-1.23
VA,2012-06,-1.42
VA,2012-07,-1.54
VA,2012-08,-1.33
VA,2012-09,-1.04
VA,2012-10,-0.65
VA,2012-11,-1.31
VA,2012-12,-1.31
VA,2013-01,1.17
VA,2013-02,0.71
VA,2013-03,0.8
VA,2013-04,0.72
VA,2013-05,0.87
VA,2013-06,2.22
VA,2013-07,2.88
VA,2013-08,2.92
VA,2013-09,2.2
VA,2013-10,1.91
VA,2013-11,1.85
VA,2013-12,2.81
VA,2014-01,2.39
VA,2014-02,2.3
VA,2014-03,2.03
VA,2014-04,2.41
VA,2014-05,2.22
VA,2014-06,-0.16
VA,2014-07,-0.36
VA,2014-08,-0.12
VA,2014-09,-0.36
VA,2014-10,0.15
VA,2014-11,0.32
VA,2014-12,0.33
VA,2015-01,0.1
VA,2015-02,0.02
VA,2015-03,0.05
VA,2015-04,0.48
VA,2015-05,-0.94
VA,2015-06,1.15
VA,2015-07,1.3
VA,2015-08,0.69
VA,2015-09,1.28
VA,2015-10,1.77
VA,2015-11,1.98
VA,2015-12,2.38
VT,1992-01,-0.67
VT,1992-02,-0.73
VT,1992-03,-0.52
VT,1992-04,-0.58
VT,1992-05,-1.09
VT,1992-06,-1.36
VT,1992-07,0.28
VT,1992-08,0.24
VT,1992-09,0.36
VT,1992-10,0.44
VT,1992-11,0.83
VT,1992-12,0.21
VT,1993-01,0.31
VT,1993-02,0.41
VT,1993-03,0.62
VT,1993-04,0.84
VT,1993-05,-0.65
VT,1993-06,-0.44
VT,1993-07,-0.7
VT,1993-08,-1.05
VT,1993-09,0.25
VT,1993-10,0.35
VT,1993-11,0.25
VT,1993-12,0.18
VT,1994-01,0.72
VT,1994-02,0.03
VT,1994-03,0.61
VT,1994-04,0.95
VT,1994-05,1.11
VT,1994-06,0.98
VT,1994-07,1.04
VT,1994-08,1.6
VT,1994-09,1.78
VT,1994-10,-0.87
VT,1994-11,-1.28
VT,1994-12,-1.42
VT,1995-01,-1.18
VT,1995-02,-1.17
VT,1995-03,-1.41
VT,1995-04,-1.65
VT,1995-05,-1.95
VT,1995-06,-3.09
VT,1995-07,-2.87
VT,1995-08,-2.67
VT,1995-09,-2.62
VT,1995-10,1.56
VT,1995-11,1.8
VT,1995-12,1.44
VT,1996-01,2.16
VT,1996-02,1.9
VT,1996-03,1.01
VT,1996-04,2.6
VT,1996-05,3.15
VT,1996-06,3.0
VT,1996-07,4.37
VT,1996-08,3.27
VT,1996-09,2.7
VT,1996-10,3.0
VT,1996-11,2.65
VT,1996-12,3.32
VT,1997-01,3.13
VT,1997-02,2.79
VT,1997-03,2.95
VT,1997-04,2.61
VT,1997-05,2.58
VT,1997-06,1.68
VT,1997-07,1.73
VT,1997-08,2.47
VT,1997-09,2.18
VT,1997-10,1.66
VT,1997-11,2.22
VT,1997-12,1.71
VT,1998-01,2.89
VT,1998-02,2.44
VT,1998-03,2.55
VT,1998-04,1.64
VT,1998-05,0.8
VT,1998-06,2.85
VT,1998-07,3.12
VT,1998-08,3.26
VT,1998-09,3.16
VT,1998-10,-0.07
VT,1998-11,-0.48
VT,1998-12,-1.2
VT,1999-01,1.29
VT,1999-02,0.53
VT,1999-03,1.05
VT,1999-04,-1.39
VT,1999-05,-1.51
VT,1999-06,-2.23
VT,1999-07,-2.44
VT,1999-08,-3.02
VT,1999-09,1.48
VT,1999-10,1.8
VT,1999-11,1.19
VT,1999-12,0.33
VT,2000-01,0.69
VT,2000-02,1.13
VT,2000-03,0.85
VT,2000-04,2.15
VT,2000-05,2.66
VT,2000-06,2.42
VT,2000-07,2.77
VT,2000-08,2.85
VT,2000-09,2.34
VT,2000-10,1.97
VT,2000-11,1.51
VT,2000-12,2.09
VT,2001-01,1.23
VT,2001-02,1.36
VT,2001-03,2.56
VT,2001-04,-1.24
VT,2001-05,-1.78
VT,2001-06,-1.78
VT,2001-07,-1.85
VT,2001-08,-2.83
VT,2001-09,-2.74
VT,2001-10,-3.4
VT,2001-11,-4.17
VT,2001-12,-4.25
VT,2002-01,-3.99
VT,2002-02,0.38
VT,2002-03,0.69
VT,2002-04,0.99
VT,2002-05,1.34
VT,2002-06,2.7
VT,2002-07,-0.34
VT,2002-08,-1.43
VT,2002-09,-1.24
VT,2002-10,-1.03
VT,2002-11,-0.38
VT,2002-12,-0.57
VT,2003-01,-0.94
VT,2003-02,-1.26
VT,2003-03,-1.3
VT,2003-04,-1.33
VT,2003-05,-1.0
VT,2003-06,-1.29
VT,2003-07,0.1
VT,2003-08,0.61
VT,2003-09,1.02
VT,2003-10,2.49
VT,2003-11,2.57
VT,2003-12,3.94
VT,2004-01,2.73
VT,2004-02,1.65
VT,2004-03,0.91
VT,2004-04,0.66
VT,2004-05,0.96
VT,2004-06,0.65
VT,2004-07,1.29
VT,2004-08,2.95
VT,2004-09,2.62
VT,2004-10,1.72
VT,2004-11,1.46
VT,2004-12,1.84
VT,2005-01,1.68
VT,2005-02,1.39
VT,2005-03,1.13
VT,2005-04,1.7
VT,2005-05,1.33
VT,2005-06,1.39
VT,2005-07,1.22
VT,2005-08,1.04
VT,2005-09,0.78
VT,2005-10,3.37
VT,2005-11,3.73
VT,2005-12,3.37
VT,2006-01,3.78
VT,2006-02,3.13
VT,2006-03,2.12
VT,2006-04,1.65
VT,2006-05,2.55
VT,2006-06,4.4
VT,2006-07,4.26
VT,2006-08,4.35
VT,2006-09,3.78
VT,2006-10,5.16
VT,2006-11,4.06
VT,2006-12,4.04
VT,2007-01,3.88
VT,2007-02,3.47
VT,2007-03,3.4
VT,2007-04,4.1
VT,2007-05,3.32
VT,2007-06,2.69
VT,2007-07,3.28
VT,2007-08,2.68
VT,2007-09,2.18
VT,2007-10,2.64
VT,2007-11,2.9
VT,2007-12,3.26
VT,2008-01,2.67
VT,2008-02,4.39
VT,2008-03,4.88
VT,2008-04,4.17
VT,2008-05,2.92
VT,2008-06,3.51
VT,2008-07,4.63
VT,2008-08,5.23
VT,2008-09,4.59
VT,2008-10,5.02
VT,2008-11,4.09
VT,2008-12,4.75
VT,2009-01,4.18
VT,2009-02,3.55
VT,2009-03,2.93
VT,2009-04,1.99
VT,2009-05,2.41
VT,2009-06,2.68
VT,2009-07,3.95
VT,2009-08,3.87
VT,2009-09,3.13
VT,2009-10,3.69
VT,2009-11,3.24
VT,2009-12,3.15
VT,2010-01,2.63
VT,2010-02,2.64
VT,2010-03,2.6
VT,2010-04,1.92
VT,2010-05,0.96
VT,2010-06,1.56
VT,2010-07,1.22
VT,2010-08,1.28
VT,2010-09,0.9
VT,2010-10,3.14
VT,2010-11,2.54
VT,2010-12,2.6
VT,2011-01,2.03
VT,2011-02,2.36
VT,2011-03,2.98
VT,2011-04,4.09
VT,2011-05,4.66
VT,2011-06,4.62
VT,2011-07,3.76
VT,2011-08,6.13
VT,2011-09,6.49
VT,2011-10,6.31
VT,2011-11,-0.99
VT,2011-12,-0.79
VT,2012-01,-0.7
VT,2012-02,-1.43
VT,2012-03,-2.33
VT,2012-04,-2.29
VT,2012-05,-1.61
VT,2012-06,-1.52
VT,2012-07,-1.7
VT,2012-08,-2.12
VT,2012-09,-1.41
VT,2012-10,-0.6
VT,2012-11,-1.66
VT,2012-12,-0.71
VT,2013-01,-1.13
VT,2013-02,-1.41
VT,2013-03,-1.6
VT,2013-04,-1.87
VT,2013-05,0.73
VT,2013-06,2.49
VT,2013-07,3.14
VT,2013-08,2.7
VT,2013-09,2.78
VT,2013-10,2.11
VT,2013-11,2.06
VT,2013-12,1.89
VT,2014-01,1.77
VT,2014-02,1.91
VT,2014-03,1.9
VT,2014-04,1.62
VT,2014-05,1.74
VT,2014-06,1.79
VT,2014-07,2.65
VT,2014-08,-0.04
VT,2014-09,-0.77
VT,2014-10,-0.28
VT,2014-11,-0.74
VT,2014-12,-0.06
VT,2015-01,-0.12
VT,2015-02,-0.59
VT,2015-03,-1.39
VT,2015-04,-1.55
VT,2015-05,-2.0
VT,2015-06,2.19
VT,2015-07,0.04
VT,2015-08,-0.56
VT,2015-09,-0.48
VT,2015-10,-0.39
VT,2015-11,-1.41
VT,2015-12,0.68
WA,1992-01,-1.35
WA,1992-02,-1.75
WA,1992-03,-3.17
WA,1992-04,-2.46
WA,1992-05,-3.18
WA,1992-06,-3.22
WA,1992-07,-2.91
WA,1992-08,-2.93
WA,1992-09,-2.51
WA,1992-10,-2.85
WA,1992-11,-2.58
WA,1992-12,-2.84
WA,1993-01,-3.12
WA,1993-02,-4.16
WA,1993-03,-3.87
WA,1993-04,1.1
WA,1993-05,1.15
WA,1993-06,1.53
WA,1993-07,2.72
WA,1993-08,2.94
WA,1993-09,-0.7
WA,1993-10,-1.43
WA,1993-11,-2.34
WA,1993-12,-2.38
WA,1994-01,-2.81
WA,1994-02,-2.27
WA,1994-03,-2.62
WA,1994-04,-2.5
WA,1994-05,-2.42
WA,1994-06,-2.04
WA,1994-07,-2.06
WA,1994-08,-2.41
WA,1994-09,-2.64
WA,1994-10,0.56
WA,1994-11,0.99
WA,1994-12,1.26
WA,1995-01,1.22
WA,1995-02,0.98
WA,1995-03,1.16
WA,1995-04,1.16
WA,1995-05,0.59
WA,1995-06,0.56
WA,1995-07,0.61
WA,1995-08,0.91
WA,1995-09,0.7
WA,1995-10,1.14
WA,1995-11,2.54
WA,1995-12,2.42
WA,1996-01,2.41
WA,1996-02,3.3
WA,1996-03,2.08
WA,1996-04,3.1
WA,1996-05,3.59
WA,1996-06,2.93
WA,1996-07,2.55
WA,1996-08,1.91
WA,1996-09,1.84
WA,1996-10,2.4
WA,1996-11,2.54
WA,1996-12,3.98
WA,1997-01,3.98
WA,1997-02,3.19
WA,1997-03,4.43
WA,1997-04,4.58
WA,1997-05,4.25
WA,1997-06,4.37
WA,1997-07,4.79
WA,1997-08,4.6
WA,1997-09,5.04
WA,1997-10,5.85
WA,1997-11,-0.47
WA,1997-12,-1.25
WA,1998-01,-0.5
WA,1998-02,-0.6
WA,1998-03,-0.76
WA,1998-04,-1.29
WA,1998-05,-0.5
WA,1998-06,-0.58
WA,1998-07,-0.36
WA,1998-08,-0.97
WA,1998-09,-1.72
WA,1998-10,-2.02
WA,1998-11,1.12
WA,1998-12,2.17
WA,1999-01,2.32
WA,1999-02,3.93
WA,1999-03,3.59
WA,1999-04,2.66
WA,1999-05,2.7
WA,1999-06,2.52
WA,1999-07,2.62
WA,1999-08,2.62
WA,1999-09,-0.74
WA,1999-10,-0.77
WA,1999-11,-0.13
WA,1999-12,-0.02
WA,2000-01,-0.01
WA,2000-02,-0.22
WA,2000-03,-0.38
WA,2000-04,-0.74
WA,2000-05,0.46
WA,2000-06,0.56
WA,2000-07,0.65
WA,2000-08,-0.33
WA,2000-09,-0.27
WA,2000-10,-0.57
WA,2000-11,-1.33
WA,2000-12,-2.3
WA,2001-01,-2.97
WA,2001-02,-3.58
WA,2001-03,-3.59
WA,2001-04,0.28
WA,2001-05,0.06
WA,2001-06,0.42
WA,2001-07,0.48
WA,2001-08,0.62
WA,2001-09,-0.64
WA,2001-10,0.31
WA,2001-11,0.74
WA,2001-12,1.01
WA,2002-01,1.25
WA,2002-02,0.93
WA,2002-03,1.01
WA,2002-04,1.11
WA,2002-05,0.02
WA,2002-06,-0.08
WA,2002-07,-0.29
WA,2002-08,-0.82
WA,2002-09,-1.35
WA,2002-10,-2.4
WA,2002-11,-2.96
WA,2002-12,0.17
WA,2003-01,0.7
WA,2003-02,-0.86
WA,2003-03,1.0
WA,2003-04,1.39
WA,2003-05,-0.31
WA,2003-06,-1.1
WA,2003-07,-2.08
WA,2003-08,-2.74
WA,2003-09,-2.99
WA,2003-10,-2.0
WA,2003-11,-1.58
WA,2003-12,-1.8
WA,2004-01,-1.58
WA,2004-02,-2.02
WA,2004-03,-2.45
WA,2004-04,-3.08
WA,2004-05,-2.44
WA,2004-06,-2.39
WA,2004-07,-2.57
WA,2004-08,-1.39
WA,2004-09,-0.8
WA,2004-10,-0.76
WA,2004-11,-1.39
WA,2004-12,-1.89
WA,2005-01,-2.13
WA,2005-02,-3.29
WA,2005-03,-3.11
WA,2005-04,0.18
WA,2005-05,0.72
WA,2005-06,0.8
WA,2005-07,1.12
WA,2005-08,0.74
WA,2005-09,0.52
WA,2005-10,0.53
WA,2005-11,0.35
WA,2005-12,0.34
WA,2006-01,1.89
WA,2006-02,-0.39
WA,2006-03,-0.7
WA,2006-04,-0.62
WA,2006-05,-0.53
WA,2006-06,-0.36
WA,2006-07,-0.58
WA,2006-08,-1.21
WA,2006-09,-1.58
WA,2006-10,-2.24
WA,2006-11,2.24
WA,2006-12,2.08
WA,2007-01,-0.28
WA,2007-02,-0.35
WA,2007-03,-0.08
WA,2007-04,-0.39
WA,2007-05,-0.77
WA,2007-06,-0.85
WA,2007-07,-0.94
WA,2007-08,-1.2
WA,2007-09,-1.35
WA,2007-10,-1.13
WA,2007-11,-1.61
WA,2007-12,-0.71
WA,2008-01,-0.72
WA,2008-02,-1.09
WA,2008-03,-1.03
WA,2008-04,-0.94
WA,2008-05,-1.2
WA,2008-06,-1.07
WA,2008-07,-1.27
WA,2008-08,-0.67
WA,2008-09,-1.25
WA,2008-10,-1.67
WA,2008-11,-1.37
WA,2008-12,-1.56
WA,2009-01,-1.35
WA,2009-02,-2.19
WA,2009-03,-1.59
WA,2009-04,-1.46
WA,2009-05,-0.88
WA,2009-06,-1.27
WA,2009-07,-1.44
WA,2009-08,-1.63
WA,2009-09,-1.75
WA,2009-10,0.68
WA,2009-11,1.22
WA,2009-12,-1.12
WA,2010-01,-1.05
WA,2010-02,-1.58
WA,2010-03,-1.77
WA,2010-04,0.59
WA,2010-05,1.69
WA,2010-06,2.32
WA,2010-07,2.32
WA,2010-08,2.1
WA,2010-09,2.65
WA,2010-10,2.66
WA,2010-11,2.41
WA,2010-12,2.52
WA,2011-01,2.39
WA,2011-02,1.97
WA,2011-03,3.17
WA,2011-04,3.96
WA,2011-05,4.63
WA,2011-06,4.07
WA,2011-07,3.97
WA,2011-08,-0.35
WA,2011-09,-0.77
WA,2011-10,-0.9
WA,2011-11,-0.76
WA,2011-12,-1.86
WA,2012-01,0.08
WA,2012-02,0.06
WA,2012-03,1.52
WA,2012-04,1.82
WA,2012-05,1.74
WA,2012-06,2.69
WA,2012-07,3.25
WA,2012-08,2.79
WA,2012-09,1.57
WA,2012-10,2.34
WA,2012-11,2.51
WA,2012-12,2.79
WA,2013-01,-0.62
WA,2013-02,-1.32
WA,2013-03,-1.49
WA,2013-04,0.67
WA,2013-05,0.92
WA,2013-06,1.02
WA,2013-07,0.75
WA,2013-08,0.75
WA,2013-09,2.32
WA,2013-10,-0.52
WA,2013-11,-1.06
WA,2013-12,-2.23
WA,2014-01,-2.53
WA,2014-02,0.62
WA,2014-03,1.87
WA,2014-04,2.08
WA,2014-05,0.0
WA,2014-06,-0.08
WA,2014-07,-0.25
WA,2014-08,-0.25
WA,2014-09,-0.43
WA,2014-10,0.58
WA,2014-11,0.61
WA,2014-12,-0.2
WA,2015-01,-0.58
WA,2015-02,-0.89
WA,2015-03,-1.09
WA,2015-04,-1.48
WA,2015-05,-1.86
WA,2015-06,-2.79
WA,2015-07,-3.76
WA,2015-08,-3.73
WA,2015-09,-3.61
WA,2015-10,-3.41
WA,2015-11,0.31
WA,2015-12,1.91
WI,1992-01,3.16
WI,1992-02,2.75
WI,1992-03,2.61
WI,1992-04,2.75
WI,1992-05,1.67
WI,1992-06,0.67
WI,1992-07,1.09
WI,1992-08,0.63
WI,1992-09,1.41
WI,1992-10,1.18
WI,1992-11,2.32
WI,1992-12,2.59
WI,1993-01,2.62
WI,1993-02,2.04
WI,1993-03,1.51
WI,1993-04,2.52
WI,1993-05,2.99
WI,1993-06,4.25
WI,1993-07,4.63
WI,1993-08,4.32
WI,1993-09,4.15
